Source,Predicate,Target
http://example.org/fraud#Device_D097,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T035,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A080
http://example.org/fraud#Transaction_T057,http://example.org/fraud#amount,132.58
http://example.org/fraud#Account_A023,http://example.org/fraud#balance,4470.2
http://example.org/fraud#Merchant_M019,http://example.org/fraud#name,Brown LLC
http://example.org/fraud#Device_D004,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#Merchant_M004,http://example.org/fraud#category,Fashion
http://example.org/fraud#Transaction_T074,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A019
http://example.org/fraud#Account_A065,http://example.org/fraud#accountType,Savings
http://example.org/fraud#User_U016,http://example.org/fraud#email,erichoward@yahoo.com
http://example.org/fraud#Device_D018,http://example.org/fraud#lastUsedTimestamp,2025-01-27 01:30:25
http://example.org/fraud#Account_A017,http://example.org/fraud#balance,26.39
http://example.org/fraud#User_U071,http://example.org/fraud#phone,(719)405-5249x047
http://example.org/fraud#Transaction_T063,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D005,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D053,http://example.org/fraud#deviceOS,macOS
http://example.org/fraud#Account_A042,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T090,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U067,http://example.org/fraud#ipAddress,192.168.16.219
http://example.org/fraud#Transaction_T049,http://example.org/fraud#amount,4041.75
http://example.org/fraud#Transaction_T050,http://example.org/fraud#amount,4839.01
http://example.org/fraud#Transaction_T095,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D020,http://example.org/fraud#lastUsedTimestamp,2025-01-10 16:38:19
http://example.org/fraud#User_U077,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A078,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Merchant_M005,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Merchant_M017,http://example.org/fraud#name,Mills-Harris
http://example.org/fraud#Transaction_T085,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A041
http://example.org/fraud#User_U034,http://example.org/fraud#ipAddress,192.168.183.128
http://example.org/fraud#User_U087,http://example.org/fraud#dateJoined,2025-01-08T00:00:00
http://example.org/fraud#Merchant_M002,http://example.org/fraud#category,Travel
http://example.org/fraud#Device_D031,http://example.org/fraud#lastUsedTimestamp,2025-01-29 01:05:11
http://example.org/fraud#User_U006,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T071,http://example.org/fraud#amount,404.36
http://example.org/fraud#Transaction_T047,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A096
http://example.org/fraud#Account_A074,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#Transaction_T007,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M010
http://example.org/fraud#Account_A082,http://example.org/fraud#balance,3819.3
http://example.org/fraud#Account_A014,http://example.org/fraud#balance,3542.15
http://example.org/fraud#Transaction_T015,http://example.org/fraud#amount,1507.61
http://example.org/fraud#Transaction_T088,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M008
http://example.org/fraud#Transaction_T083,http://example.org/fraud#timestamp,2025-01-13 11:56:49
http://example.org/fraud#Account_A059,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D055,http://example.org/fraud#lastUsedTimestamp,2025-01-03 03:20:26
http://example.org/fraud#Account_A092,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Account_A071,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U071
http://example.org/fraud#Account_A059,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Account_A055,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U055
http://example.org/fraud#Account_A064,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U059,http://example.org/fraud#name,Jennifer Hubbard
http://example.org/fraud#User_U081,http://example.org/fraud#ipAddress,10.114.212.175
http://example.org/fraud#User_U079,http://example.org/fraud#address,"9337 Wendy Land, North Robinville, VA 22583"
http://example.org/fraud#Transaction_T017,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M016
http://example.org/fraud#Merchant_M017,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Device_D030,http://example.org/fraud#geolocation,"74.62, -142.986"
http://example.org/fraud#Account_A036,http://example.org/fraud#balance,6462.64
http://example.org/fraud#Merchant_M003,http://example.org/fraud#location,Smithview
http://example.org/fraud#Account_A064,http://example.org/fraud#accountType,Checking
http://example.org/fraud#Transaction_T052,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Transaction_T098,http://example.org/fraud#amount,2582.97
http://example.org/fraud#User_U070,http://example.org/fraud#name,Bethany Williams
http://example.org/fraud#Transaction_T050,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M014
http://example.org/fraud#Device_D048,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Transaction_T100,http://example.org/fraud#atMerchant,http://example.org/fraud#Merchant_M020
http://example.org/fraud#User_U016,http://example.org/fraud#name,Joseph Hoffman
http://example.org/fraud#User_U028,http://example.org/fraud#email,ashley14@jones.com
http://example.org/fraud#Device_D029,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#User_U027,http://example.org/fraud#dateJoined,2025-01-31T00:00:00
http://example.org/fraud#Device_D086,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Account_A060,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Merchant_M020,http://example.org/fraud#name,Graham Inc
http://example.org/fraud#Account_A044,http://example.org/fraud#balance,9423.32
http://example.org/fraud#Device_D067,http://example.org/fraud#geolocation,"-69.4832, 101.0514"
http://example.org/fraud#Transaction_T034,http://example.org/fraud#location,East Andrewburgh
http://example.org/fraud#Account_A060,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U060
http://example.org/fraud#Device_D063,http://example.org/fraud#deviceOS,iOS
http://example.org/fraud#User_U008,http://example.org/fraud#email,fjackson@fowler-ortiz.biz
http://example.org/fraud#Transaction_T085,http://example.org/fraud#timestamp,2025-01-09 03:57:56
http://example.org/fraud#Transaction_T084,http://example.org/fraud#location,South Jennifer
http://example.org/fraud#Transaction_T032,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D010,http://example.org/fraud#geolocation,"6.0481, 8.3159"
http://example.org/fraud#User_U010,http://example.org/fraud#dateJoined,2025-01-18T00:00:00
http://example.org/fraud#Device_D049,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Device_D022,http://example.org/fraud#deviceOS,Android
http://example.org/fraud#Transaction_T029,http://example.org/fraud#amount,3230.65
http://example.org/fraud#Transaction_T070,http://example.org/fraud#location,Mcdowelltown
http://example.org/fraud#Merchant_M003,http://example.org/fraud#name,Nguyen-Morgan
http://example.org/fraud#User_U094,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Account_A028,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U028,http://example.org/fraud#address,"756 John Port, Scottton, AR 86333"
http://example.org/fraud#Device_D097,http://example.org/fraud#lastUsedTimestamp,2025-02-07 21:50:31
http://example.org/fraud#User_U077,http://example.org/fraud#email,juanenglish@yahoo.com
http://example.org/fraud#Transaction_T070,http://example.org/fraud#timestamp,2025-01-28 23:18:54
http://example.org/fraud#Device_D058,http://example.org/fraud#lastUsedTimestamp,2025-02-06 12:29:56
http://example.org/fraud#Transaction_T020,http://example.org/fraud#amount,258.81
http://example.org/fraud#Transaction_T097,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U095,http://example.org/fraud#ipAddress,10.9.55.119
http://example.org/fraud#User_U084,http://example.org/fraud#dateJoined,2025-01-21T00:00:00
http://example.org/fraud#Transaction_T008,http://example.org/fraud#transactionType,Debit
http://example.org/fraud#Transaction_T092,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Device_D051,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#User_U091,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#User
http://example.org/fraud#Transaction_T026,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#Account_A066,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Account_A040,http://example.org/fraud#balance,9388.48
http://example.org/fraud#Transaction_T031,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#Account_A059,http://example.org/fraud#accountStatus,Inactive
http://example.org/fraud#User_U085,http://example.org/fraud#name,Michelle Green
http://example.org/fraud#User_U044,http://example.org/fraud#name,Larry Lee
http://example.org/fraud#User_U048,http://example.org/fraud#name,Lori Weaver
http://example.org/fraud#Device_D046,http://example.org/fraud#deviceOS,Windows
http://example.org/fraud#Account_A098,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#User_U097,http://example.org/fraud#address,"11958 Fields Extension Suite 697, Juarezberg, VT 45014"
http://example.org/fraud#Account_A075,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Account
http://example.org/fraud#Device_D069,http://example.org/fraud#deviceType,Smartphone
http://example.org/fraud#Device_D097,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#User_U082,http://example.org/fraud#ipAddress,10.238.83.72
http://example.org/fraud#Account_A094,http://example.org/fraud#balance,5430.39
http://example.org/fraud#Transaction_T097,http://example.org/fraud#timestamp,2025-02-03 03:10:23
http://example.org/fraud#Transaction_T085,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U016,http://example.org/fraud#ipAddress,172.29.30.240
http://example.org/fraud#Account_A047,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T080,http://example.org/fraud#timestamp,2025-01-19 11:36:17
http://example.org/fraud#Device_D099,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Device
http://example.org/fraud#Transaction_T062,http://example.org/fraud#transactionType,Credit
http://example.org/fraud#User_U090,http://example.org/fraud#email,qpatel@yahoo.com
http://example.org/fraud#Merchant_M010,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Merchant
http://example.org/fraud#Account_A066,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U066
http://example.org/fraud#Account_A034,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U034
http://example.org/fraud#Transaction_T081,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://example.org/fraud#Transaction
http://example.org/fraud#User_U016,http://example.org/fraud#dateJoined,2025-01-29T00:00:00
http://example.org/fraud#User_U090,http://example.org/fraud#address,"506 Nicholas Vista Suite 664, East Josephview, CT 77058"
http://example.org/fraud#Device_D005,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A063,http://example.org/fraud#accountType,Savings
http://example.org/fraud#Transaction_T070,http://example.org/fraud#onAccount,http://example.org/fraud#Account_A023
http://example.org/fraud#Transaction_T075,http://example.org/fraud#location,Port Tammyburgh
http://example.org/fraud#Account_A030,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U030
http://example.org/fraud#Device_D093,http://example.org/fraud#lastUsedTimestamp,2025-01-17 12:13:55
http://example.org/fraud#Device_D003,http://example.org/fraud#lastUsedTimestamp,2025-01-05 02:15:37
http://example.org/fraud#Account_A085,http://example.org/fraud#accountStatus,Active
http://example.org/fraud#User_U011,http://example.org/fraud#ipAddress,192.168.191.115
http://example.org/fraud#User_U076,http://example.org/fraud#dateJoined,2025-01-02T00:00:00
http://example.org/fraud#Device_D040,http://example.org/fraud#deviceType,Laptop
http://example.org/fraud#Account_A078,http://example.org/fraud#ownedBy,http://example.org/fraud#User_U078
http://example.org/fraud#User_U037,http://example.org/fraud#phone,4513751046
http://example.org/fraud#User_U024,http://example.org/fraud#dateJoined,2025-01-08T00:00:00
http://example.org/fraud#Transaction_T021,http://example.org/fraud#amount,110.85
http://example.org/fraud#Account_A009,http://example.org/fraud#balance,602.39
http://example.org/fraud#Account_A042,http://example.org/fraud#balance,5564.08
http://example.org/fraud#Transaction_T100,http://example.org/fraud#transactionType,Credit
